dataset,model,runtime_minutes,test_f1,test_conf_matrix,test_roc_curve,test_prc_curve,learning_curves_loss,learning_curves_f1,train_conf_matrix,val_conf_matrix,learning_curves_acc,learning_curves_precision,learning_curves_recall,test_acc,test_precision,test_recall,test_loss,val_acc,val_precision,val_recall,val_f1,val_loss,train_acc,train_precision,train_recall,train_f1,train_loss,Patience,freezed_layers,embedding,grid_runtime_minutes,num_combinations,val_roc_curve,val_prc_curve,train_roc_curve,train_prc_curve,best_params,TP,FN,FP,TN,recall_positive,precision_positive,f1_positive,recall_negative,precision_negative,f1_negative,test_macro_recall,test_macro_f1,test_weighted_recall,test_weighted_f1,ROC_area,data_augmentation,tamaño_dataset,balance
balanced_total_substitute_BERT,Random_Forest_Classifier,0.0396693163447909,0.1818181818181818,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec_val.png,,,,0.928071928071928,0.135593220338983,0.2758620689655172,,0.9322033898305084,0.9285714285714286,0.9381443298969072,0.9333333333333332,,1.0,1.0,1.0,1.0,,,0.0,Doc2Vec,0.4760317961374918,12.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_Doc2Vec_train.png,"{'max_depth': 30, 'min_samples_leaf': 1, 'n_estimators': 200}",8,21,51,921,0.2758620689655172,0.135593220338983,0.1818181818181818,0.9475308641975309,0.9777070063694268,0.9623824451410656,0.6116964665815241,0.5721003134796238,0.928071928071928,0.9397686952545884,0.85,03 substitute BERT,07. 3785 - 3879,03. balanced
balanced_total_substitute_BERT,Logistic_Regression,0.0359067930115593,0.1383647798742138,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Logistic_Regression_FastText_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Logistic_Regression_FastText_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Logistic_Regression_FastText_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_substitute_BERT_Logistic_Regression_FastText.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Logistic_Regression_FastText_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Logistic_Regression_FastText_val.png,,,,0.7262737262737263,0.0761245674740484,0.7586206896551724,,0.7601043024771839,0.75,0.788659793814433,0.7688442211055277,,0.7409018413803102,0.7362728785357737,0.7605270696075623,0.7482034662533465,,,0.0,FastText,0.2154407580693562,6.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Logistic_Regression_FastText_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Logistic_Regression_FastText_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Logistic_Regression_FastText_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Logistic_Regression_FastText_train.png,"{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",22,7,267,705,0.7586206896551724,0.0761245674740484,0.1383647798742138,0.7253086419753086,0.9901685393258428,0.83729216152019,0.7419646658152406,0.4878284706972019,0.7262737262737263,0.8170435160978791,0.78,03 substitute BERT,07. 3785 - 3879,03. balanced
balanced_total_substitute_BERT,Naive_Bayes,0.0002969984610875,0.1016949152542373,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Naive_Bayes_FastText_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Naive_Bayes_FastText_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Naive_Bayes_FastText_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_substitute_BERT_Naive_Bayes_FastText.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Naive_Bayes_FastText_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Naive_Bayes_FastText_val.png,,,,0.5234765234765235,0.0537848605577689,0.9310344827586208,,0.7066492829204694,0.6646464646464646,0.8479381443298969,0.7451868629671574,,0.6962447440916341,0.6526016615653695,0.8550558579203666,0.7402355858648481,,,0.0,FastText,0.0296998461087544,100.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Naive_Bayes_FastText_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Naive_Bayes_FastText_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Naive_Bayes_FastText_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Naive_Bayes_FastText_train.png,{'var_smoothing': 2.848035868435799e-05},27,2,475,497,0.9310344827586208,0.0537848605577689,0.1016949152542373,0.5113168724279835,0.995991983967936,0.6757307953772943,0.721175677593302,0.3887128553157658,0.5234765234765235,0.6591003852638391,0.81,03 substitute BERT,07. 3785 - 3879,03. balanced
balanced_total_substitute_BERT,Random_Forest_Classifier,0.0607136915127436,0.2307692307692307,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText_val.png,,,,0.8801198801198801,0.1417322834645669,0.6206896551724138,,0.894393741851369,0.9299719887955182,0.8556701030927835,0.8912751677852349,,0.9998550094243874,0.99971363115693,1.0,0.9998567950737506,,,0.0,FastText,0.7285642981529236,12.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_FastText_train.png,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",18,11,109,863,0.6206896551724138,0.1417322834645669,0.2307692307692307,0.8878600823045267,0.9874141876430206,0.9349945828819068,0.7542748687384703,0.5828819068255688,0.8801198801198801,0.9145924498037176,0.84,03 substitute BERT,07. 3785 - 3879,03. balanced
balanced_total_substitute_BERT,Logistic_Regression,0.203827820221583,0.5882352941176471,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large_val.png,,,,0.972027972027972,0.5128205128205128,0.6896551724137931,,0.9895697522816168,0.9846938775510204,0.9948453608247424,0.98974358974359,,0.9998550094243874,0.99971363115693,1.0,0.9998567950737506,,,0.0,text-embedding-3-large,1.2229669213294982,6.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Logistic_Regression_text-embedding-3-large_train.png,"{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",20,9,19,953,0.6896551724137931,0.5128205128205128,0.5882352941176471,0.9804526748971192,0.9906444906444908,0.9855222337125128,0.8350539236554562,0.78687876391508,0.972027972027972,0.9740124222756984,0.95,03 substitute BERT,07. 3785 - 3879,03. balanced
balanced_total_substitute_BERT,Naive_Bayes,0.0034560556411743,0.281081081081081,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large_val.png,,,,0.8671328671328671,0.1666666666666666,0.896551724137931,,0.907431551499348,0.8894348894348895,0.9329896907216496,0.910691823899371,,0.9069160504567204,0.8925323780655828,0.9278143798338584,0.9098314606741572,,,0.0,text-embedding-3-large,0.3456055641174316,100.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Naive_Bayes_text-embedding-3-large_train.png,{'var_smoothing': 0.01873817422860384},26,3,130,842,0.896551724137931,0.1666666666666666,0.281081081081081,0.8662551440329218,0.9964497041420118,0.926802421574023,0.8814034340854264,0.603941751327552,0.8671328671328671,0.9080952099113904,0.94,03 substitute BERT,07. 3785 - 3879,03. balanced
balanced_total_substitute_BERT,Random_Forest_Classifier,0.2048684461249245,0.5599999999999999,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large_val.png,,,,0.967032967032967,0.4565217391304347,0.7241379310344828,,0.9778357235984356,0.9720101781170484,0.9845360824742267,0.9782330345710628,,1.0,1.0,1.0,1.0,,,0.0,text-embedding-3-large,2.458421353499095,12.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_substitute_BERT_Random_Forest_Classifier_text-embedding-3-large_train.png,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",21,8,25,947,0.7241379310344828,0.4565217391304347,0.5599999999999999,0.9742798353909464,0.9916230366492148,0.98287493513233,0.8492088832127147,0.771437467566165,0.967032967032967,0.9706238131354892,0.97,03 substitute BERT,07. 3785 - 3879,03. balanced
balanced_total_sentence_GPT2,Logistic_Regression,9.686080639892154,0.4615384615384615,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Logistic_Regression_BoW_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Logistic_Regression_BoW_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Logistic_Regression_BoW_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_sentence_GPT2_Logistic_Regression_BoW.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Logistic_Regression_BoW_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Logistic_Regression_BoW_val.png,,,,0.972027972027972,0.5217391304347826,0.4137931034482758,,0.9934810951760104,0.9922879177377892,0.9948453608247424,0.9935649935649936,,0.9997100188487748,1.0,0.9994270982526496,0.9997134670487106,,,0.0,BoW,58.11648383935293,6.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Logistic_Regression_BoW_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Logistic_Regression_BoW_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Logistic_Regression_BoW_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Logistic_Regression_BoW_train.png,"{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",12,17,11,961,0.4137931034482758,0.5217391304347826,0.4615384615384615,0.9886831275720164,0.9826175869120656,0.9856410256410256,0.7012381155101461,0.7235897435897436,0.972027972027972,0.9704572350726196,0.92,05 sentence GPT2,07. 3785 - 3879,03. balanced
balanced_total_sentence_GPT2,Naive_Bayes,0.0707047136624654,0.1463414634146341,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Naive_Bayes_BoW_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Naive_Bayes_BoW_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Naive_Bayes_BoW_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_sentence_GPT2_Naive_Bayes_BoW.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Naive_Bayes_BoW_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Naive_Bayes_BoW_val.png,,,,0.965034965034965,0.25,0.1034482758620689,,0.9908735332464146,0.992248062015504,0.9896907216494846,0.990967741935484,,0.9943453675511092,1.0,0.9888284159266686,0.9943828316289788,,,0.0,BoW,7.070471366246541,100.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Naive_Bayes_BoW_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Naive_Bayes_BoW_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Naive_Bayes_BoW_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Naive_Bayes_BoW_train.png,{'var_smoothing': 0.0001519911082952933},3,26,9,963,0.1034482758620689,0.25,0.1463414634146341,0.9907407407407408,0.9737108190091,0.9821519632840388,0.5470945083014048,0.5642467133493364,0.965034965034965,0.957937673078032,0.56,05 sentence GPT2,07. 3785 - 3879,03. balanced
balanced_total_sentence_GPT2,Random_Forest_Classifier,0.3512319677405887,0.2857142857142857,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW_val.png,,,,0.97002997002997,0.4615384615384615,0.2068965517241379,,0.9947848761408083,1.0,0.9896907216494846,0.9948186528497408,,1.0,1.0,1.0,1.0,,,0.0,BoW,4.214783612887064,12.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Random_Forest_Classifier_BoW_train.png,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",6,23,7,965,0.2068965517241379,0.4615384615384615,0.2857142857142857,0.992798353909465,0.9767206477732794,0.9846938775510204,0.5998474528168015,0.6352040816326531,0.97002997002997,0.9644437195457604,0.94,05 sentence GPT2,07. 3785 - 3879,03. balanced
balanced_total_sentence_GPT2,Logistic_Regression,3.71899698641565,0.4705882352941176,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF_val.png,,,,0.973026973026973,0.5454545454545454,0.4137931034482758,,0.9934810951760104,0.9974025974025974,0.9896907216494846,0.9935316946959898,,1.0,1.0,1.0,1.0,,,0.0,TF-IDF,22.313981918493905,6.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Logistic_Regression_TF-IDF_train.png,"{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",12,17,10,962,0.4137931034482758,0.5454545454545454,0.4705882352941176,0.9897119341563786,0.982635342185904,0.9861609431060996,0.7017525188023273,0.7283745892001086,0.973026973026973,0.9712242712514068,0.92,05 sentence GPT2,07. 3785 - 3879,03. balanced
balanced_total_sentence_GPT2,Naive_Bayes,0.0732265025377273,0.2711864406779661,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF_test.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF_test.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF_test.png,,/home/froh/FinalProject_cl/learningcurve_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF_train.png,/home/froh/FinalProject_cl/conf_matrix_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF_val.png,,,,0.914085914085914,0.1797752808988764,0.5517241379310345,,0.9582790091264668,0.9278846153846154,0.9948453608247424,0.9601990049751244,,0.99159054661447,0.9869503546099292,0.996562589515898,0.991733181299886,,,0.0,TF-IDF,7.322650253772736,100.0,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF_val.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF_val.png,/home/froh/FinalProject_cl/roc_curve_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF_train.png,/home/froh/FinalProject_cl/prc_curve_balanced_total_sentence_GPT2_Naive_Bayes_TF-IDF_train.png,{'var_smoothing': 0.08111308307896872},16,13,73,899,0.5517241379310345,0.1797752808988764,0.2711864406779661,0.9248971193415638,0.9857456140350878,0.9543524416135882,0.7383106286362991,0.6127694411457771,0.914085914085914,0.9345604196084604,0.84,05 sentence GPT2,07. 3785 - 3879,03. balanced
